"","Site","Sample_ID","Replica","Season.x","Sampling_gear","Sub.replica","Nb_particules","ID_particle","Shape","Color","IR_ID","Weight_mg","Length_mm","Largeur_mm","Area","Perim","L","H","W","CSF","Spher","Shapes","Code_station","Replicate","Season.y","Volume","Debit..m3.s.","NTU","river","IR_ID_bis","Flood","Sampling_event"
"25","LAU","8-1-C",1,"C","FILET","D",45,"14-F1",3,"Black","PE",0.179,1.942,1.339,1.506,4.575,1.942,1.339,0.33,1.67262658128747,0.489326446484321,"fragment","LAU",1,"C",108.71232,1.9,16.2,"Tributary","PE","No","B1"
"26","LAU","8-1-C",1,"C","FILET","D",45,"14-F6",3,"Black","PE",0.129,1.394,0.879,0.931,4.713,1.394,0.879,0.33,1.29598662128557,0.530467876065773,"fragment","LAU",1,"C",108.71232,1.9,16.2,"Tributary","PE","No","B1"
"27","LAU","8-1-C",1,"C","FILET","D",45,"14-F7",3,"Black","PE",0.337,2.176,1.368,1.9,7.004,2.176,1.368,0.33,1.61435737450551,0.456836453883192,"fragment","LAU",1,"C",108.71232,1.9,16.2,"Tributary","PE","No","B1"
"28","LAU","8-1-C",1,"C","FILET","D",45,"15-A1",3,"Blue","PE",0.341,2.707,1.332,2.57,8.288,2.707,1.332,0.33,1.40929894562921,0.391453834038861,"fragment","LAU",1,"C",108.71232,1.9,16.2,"Tributary","PE","No","B1"
"29","LAU","8-1-C",1,"C","FILET","A",36,"15-A8",3,"Blue","PE",0.428,1.333,1.111,1.001,3.781,1.333,1.111,0.33,1.67510492033291,0.590911669530323,"fragment","LAU",1,"C",108.71232,1.9,16.2,"Tributary","PE","No","B1"
"30","LAU","8-1-C",1,"C","FILET","A",36,"15-B7",3,"Blue","PE",0.16,0.993,0.535,0.401,2.486,0.993,0.535,0.33,0.934592276833003,0.56362434243579,"fragment","LAU",1,"C",108.71232,1.9,16.2,"Tributary","PE","No","B1"
"31","LAU","8-1-C",1,"C","FILET","A",36,"15-C3",3,"Blue","PE",0.066,1.451,0.394,0.394,3.304,1.451,0.394,0.33,0.569384375743862,0.395268111648431,"fragment","LAU",1,"C",108.71232,1.9,16.2,"Tributary","PE","No","B1"
"32","LAU","8-1-C",1,"C","FILET","A",36,"15-C5",3,"Black","PE",0.098,3.006,0.815,1.151,5.811,3.006,0.815,0.33,0.818287940231363,0.309906866389968,"fragment","LAU",1,"C",108.71232,1.9,16.2,"Tributary","PE","No","B1"
"33","LAU","8-1-C",1,"C","FILET","A",36,"15-C6",3,"Black","PE",0.14,1.541,0.846,0.918,3.816,1.541,0.846,0.33,1.18634792159314,0.489883721618399,"fragment","LAU",1,"C",108.71232,1.9,16.2,"Tributary","PE","No","B1"
"34","LAU","8-1-C",1,"C","FILET","A",36,"15-D1",5,"Red","PE",0.408,1.887,1.536,2.458,6.191,1.887,1.536,1.7115,0.85470612039903,0.90380506941505,"sphere","LAU",1,"C",108.71232,1.9,16.2,"Tributary","PE","No","B1"
"35","LAU","8-1-C",1,"C","FILET","A",36,"15-D4",2,"Red","PE",0.166,1.384,0.876,0.93,4.219,1.384,0.876,0.08,2.63263752666804,0.33197647126913,"film","LAU",1,"C",108.71232,1.9,16.2,"Tributary","PE","No","B1"
"36","LAU","8-1-C",1,"C","FILET","A",36,"15-D5",3,"Blue","PE",0.109,1.9,0.687,0.941,4.55,1.9,0.687,0.33,0.867606838835574,0.397485379031314,"fragment","LAU",1,"C",108.71232,1.9,16.2,"Tributary","PE","No","B1"
"37","LAU","8-1-C",1,"C","FILET","A",36,"15-D7",3,"Black","PE",0.758,2.795,0.892,2.323,6.695,2.795,0.892,0.33,0.928788818386773,0.335252267004281,"fragment","LAU",1,"C",108.71232,1.9,16.2,"Tributary","PE","No","B1"
"38","LAU","8-1-C",1,"C","FILET","A",36,"15-D8",3,"Blue","PE",0.307,2.037,0.939,1.518,5.133,2.037,0.939,0.33,1.14528377401198,0.421113494036955,"fragment","LAU",1,"C",108.71232,1.9,16.2,"Tributary","PE","No","B1"
"39","LAU","8-1-C",1,"C","FILET","A",36,"15-E4",3,"Black","PE",0.321,2.033,1.336,1.812,5.695,2.033,1.336,0.33,1.63110079306435,0.474258598515229,"fragment","LAU",1,"C",108.71232,1.9,16.2,"Tributary","PE","No","B1"
"40","LAU","8-2-C",2,"C","FILET","D",51,"16-C5",3,"Blue","PE",0.187,1.791,0.619,0.449,3.304,1.791,0.619,0.33,0.80516685030891,0.39933539522288,"fragment","LAU",2,"C",115.16736,1.9,16.2,"Tributary","PE","No","B1"
"41","LAU","8-2-C",2,"C","FILET","D",51,"16-C8",3,"Blue","PE",0.835,3.704,1.491,3.74,10.979,3.704,1.491,0.33,1.34860630112313,0.329774098993778,"fragment","LAU",2,"C",115.16736,1.9,16.2,"Tributary","PE","No","B1"
"42","LAU","8-2-C",2,"C","FILET","D",51,"16-D4",3,"Black","PE",0.471,2.762,1.134,1.664,6.385,2.762,1.134,0.33,1.18780253414216,0.366066411545887,"fragment","LAU",2,"C",115.16736,1.9,16.2,"Tributary","PE","No","B1"
"43","LAU","8-2-C",2,"C","FILET","D",51,"16-D5",3,"Green","PE",0.087,2.105,0.389,0.597,4.447,2.105,0.389,0.33,0.466730928933399,0.307128260688535,"fragment","LAU",2,"C",115.16736,1.9,16.2,"Tributary","PE","No","B1"
"44","LAU","8-2-C",2,"C","FILET","D",51,"16-E1",3,"Blue","PE",0.331,2.427,1.603,2.742,6.544,2.427,1.603,0.33,1.79119003417349,0.447819124464049,"fragment","LAU",2,"C",115.16736,1.9,16.2,"Tributary","PE","No","B1"
"45","LAU","8-2-C",2,"C","FILET","D",51,"16-E3",3,"Blue","PE",0.225,1.215,0.691,0.601,3.153,1.215,0.691,0.33,1.09127181482761,0.536553637911813,"fragment","LAU",2,"C",115.16736,1.9,16.2,"Tributary","PE","No","B1"
"46","LAU","8-2-C",2,"C","FILET","D",51,"16-E4",3,"Blue","PE",0.274,2.716,1.718,2.952,6.762,2.716,1.718,0.33,1.81468523960926,0.425166648221902,"fragment","LAU",2,"C",115.16736,1.9,16.2,"Tributary","PE","No","B1"
"47","LAU","8-2-C",2,"C","FILET","D",51,"16-E6",2,"White","PE",0.273,4.638,0.807,3.388,10.482,4.638,0.807,0.08,1.32483919793615,0.144244969998585,"film","LAU",2,"C",115.16736,1.9,16.2,"Tributary","PE","No","B1"
"48","LAU","8-2-C",2,"C","FILET","D",51,"16-F5",3,"Blue","PE",0.053,1.309,0.595,0.546,3.122,1.309,0.595,0.33,0.905295105835737,0.48571763399498,"fragment","LAU",2,"C",115.16736,1.9,16.2,"Tributary","PE","No","B1"
"49","LAU","8-2-C",2,"C","FILET","D",51,"16-F7",3,"Blue","PE",0.155,1.8,0.556,0.848,4.308,1.8,0.556,0.33,0.721409021589678,0.384014751019422,"fragment","LAU",2,"C",115.16736,1.9,16.2,"Tributary","PE","No","B1"
"50","LAU","8-2-C",2,"C","FILET","D",51,"17-A1",3,"Blue","PE",0.129,1.523,0.88,0.718,3.515,1.523,0.88,0.33,1.24129712795121,0.500263635783119,"fragment","LAU",2,"C",115.16736,1.9,16.2,"Tributary","PE","No","B1"
"51","LAU","8-2-C",2,"C","FILET","D",51,"17-A3",3,"Green","PE",0.245,1.436,0.96,0.76,3.585,1.436,0.96,0.33,1.39455948274869,0.535581332023299,"fragment","LAU",2,"C",115.16736,1.9,16.2,"Tributary","PE","No","B1"
"52","LAU","8-2-C",2,"C","FILET","D",51,"17-B3",2,"Blue","PE",0.158,2.912,0.933,2.306,7.069,2.912,0.933,0.08,1.93304055210927,0.206472855062407,"film","LAU",2,"C",115.16736,1.9,16.2,"Tributary","PE","No","B1"
"53","LAU","8-2-C",2,"C","FILET","C",53,"18-A2",3,"Red","PE",0.272,2.518,0.793,1.461,9.117,2.518,0.793,0.33,0.869938105561057,0.345587924145591,"fragment","LAU",2,"C",115.16736,1.9,16.2,"Tributary","PE","No","B1"
"54","LAU","8-2-C",2,"C","FILET","C",53,"18-A5",3,"Blue","PE",0.294,3.166,1.44,2.013,5.633,3.166,1.44,0.33,1.40880234835807,0.361924683795283,"fragment","LAU",2,"C",115.16736,1.9,16.2,"Tributary","PE","No","B1"
"55","LAU","8-2-C",2,"C","FILET","C",53,"18-B5",3,"Black","PE",0.132,1.574,0.864,1.002,3.983,1.574,0.864,0.33,1.19882118373211,0.486414010191812,"fragment","LAU",2,"C",115.16736,1.9,16.2,"Tributary","PE","No","B1"
"56","LAU","8-2-C",2,"C","FILET","C",53,"18-B6",3,"Black","PE",0.108,2.669,0.558,1.012,6.404,2.669,0.558,0.33,0.594569931164588,0.295676628244097,"fragment","LAU",2,"C",115.16736,1.9,16.2,"Tributary","PE","No","B1"
"57","LAU","8-2-C",2,"C","FILET","C",53,"18-B7",2,"Yellow","PE",0.132,2.292,1.503,2.435,9.204,2.292,1.503,0.08,3.50999647603528,0.283926925904907,"film","LAU",2,"C",115.16736,1.9,16.2,"Tributary","PE","No","B1"
"58","LAU","8-2-C",2,"C","FILET","C",53,"18-C4",3,"Black","PE",0.356,2.625,1.029,0.826,3.576,2.625,1.029,0.33,1.10558910664282,0.366626258173209,"fragment","LAU",2,"C",115.16736,1.9,16.2,"Tributary","PE","No","B1"
"59","LAU","8-2-C",2,"C","FILET","C",53,"18-C7",3,"Blue","PE",0.319,2.937,0.642,1.336,5.868,2.937,0.642,0.33,0.652117845249791,0.290679022876399,"fragment","LAU",2,"C",115.16736,1.9,16.2,"Tributary","PE","No","B1"
"60","LAU","8-2-C",2,"C","FILET","C",53,"18-D3",3,"Blue","PE",0.336,3.248,0.83,3.509,6.927,3.248,0.83,0.33,0.801702267894519,0.296110174596381,"fragment","LAU",2,"C",115.16736,1.9,16.2,"Tributary","PE","No","B1"
"61","LAU","8-2-C",2,"C","FILET","C",53,"18-D7",3,"Black","PE",0.849,3.399,1.719,0.745,3.74,3.399,1.719,0.33,1.62309269992232,0.366181019207811,"fragment","LAU",2,"C",115.16736,1.9,16.2,"Tributary","PE","No","B1"
"62","LAU","8-2-C",2,"C","FILET","C",53,"18-C8",3,"Blue","PE",0.144,2.72,0.764,1.53,4.674,2.72,0.764,0.33,0.806402632058631,0.324207579245773,"fragment","LAU",2,"C",115.16736,1.9,16.2,"Tributary","PE","No","B1"
"63","LAU","8-2-C",2,"C","FILET","C",53,"18-D8",3,"Black","PE",0.389,1.269,1.16,1.701,6.795,1.269,1.16,0.33,1.79254558299653,0.61946422219703,"fragment","LAU",2,"C",115.16736,1.9,16.2,"Tributary","PE","No","B1"
"64","LAU","8-2-C",2,"C","FILET","C",53,"18-E1",2,"Yellow","PE",0.078,2.225,1.345,2.369,6.163,2.225,1.345,0.08,3.18795573961635,0.279072738176354,"film","LAU",2,"C",115.16736,1.9,16.2,"Tributary","PE","No","B1"
"65","LAU","8-2-C",2,"C","FILET","C",53,"18-E3",3,"Blue","PE",0.149,2.044,1.058,0.832,3.729,2.044,1.058,0.33,1.28821470410824,0.437199115730498,"fragment","LAU",2,"C",115.16736,1.9,16.2,"Tributary","PE","No","B1"
"66","LAU","8-2-C",2,"C","FILET","C",53,"18-E5",3,"Blue","PE",0.178,1.96,0.947,0.967,3.698,1.96,0.947,0.33,1.17751100135747,0.433295247289265,"fragment","LAU",2,"C",115.16736,1.9,16.2,"Tributary","PE","No","B1"
"67","LAU","8-2-C",2,"C","FILET","C",53,"18-E6",3,"Black","PE",1.814,1.298,1.845,4.64,10.589,1.298,1.845,0.33,2.8190452974101,0.712284742792513,"fragment","LAU",2,"C",115.16736,1.9,16.2,"Tributary","PE","No","B1"
"68","LAU","8-2-C",2,"C","FILET","C",53,"18-E8",3,"White","PE",0.134,2.399,0.924,0.896,4.734,2.399,0.924,0.33,1.03848416160164,0.375585201071489,"fragment","LAU",2,"C",115.16736,1.9,16.2,"Tributary","PE","No","B1"
"69","LAU","8-2-C",2,"C","FILET","C",53,"18-F1",2,"Green","PE",0.695,2.336,1.554,4.646,8.921,2.336,1.554,0.08,3.59475752702212,0.283486103657098,"film","LAU",2,"C",115.16736,1.9,16.2,"Tributary","PE","No","B1"
"70","LAU","8-1-C",1,"C","FILET","C",42,"19-A4",1,"Green","PE",0.063,2.129,0.232,0.458,5.004,2.129,0.232,0.232,0.330108085406474,0.228143560813548,"line","LAU",1,"C",108.71232,1.9,16.2,"Tributary","PE","No","B1"
"71","LAU","8-1-C",1,"C","FILET","C",42,"19-B3",3,"Black","PE",0.092,1.271,0.839,0.643,3.734,1.271,0.839,0.33,1.29548448339997,0.555471268108506,"fragment","LAU",1,"C",108.71232,1.9,16.2,"Tributary","PE","No","B1"
"72","LAU","8-1-C",1,"C","FILET","C",42,"19-B7",3,"Black","PE",0.745,3.974,0.869,2.955,10.929,3.974,0.869,0.33,0.758837658205951,0.262840729325922,"fragment","LAU",1,"C",108.71232,1.9,16.2,"Tributary","PE","No","B1"
"73","LAU","8-1-C",1,"C","FILET","C",42,"19-C4",2,"Red","PE",0.07,3.358,0.756,1.856,7.55,3.358,0.756,0.08,1.45860082914994,0.175045170455961,"film","LAU",1,"C",108.71232,1.9,16.2,"Tributary","PE","No","B1"
"74","LAU","8-1-C",1,"C","FILET","C",42,"19-C5",3,"Blue","PE",0.168,1.31,0.674,0.611,3.169,1.31,0.674,0.33,1.0251024671903,0.506069792681358,"fragment","LAU",1,"C",108.71232,1.9,16.2,"Tributary","PE","No","B1"
"75","LAU","8-1-C",1,"C","FILET","C",42,"19-D4",3,"Black","PE",0.29,4.395,1.156,2.506,9.847,4.395,1.156,0.33,0.959889905317589,0.270303294125943,"fragment","LAU",1,"C",108.71232,1.9,16.2,"Tributary","PE","No","B1"
"76","LAU","8-1-C",1,"C","FILET","C",42,"19-D7",3,"Blue","PE",0.233,1.947,1.06,1.238,4.969,1.947,1.06,0.33,1.32240937540633,0.451886430929658,"fragment","LAU",1,"C",108.71232,1.9,16.2,"Tributary","PE","No","B1"
"77","LAU","8-1-C",1,"C","FILET","C",42,"19-E4",3,"White","PE",0.041,1.592,0.845,0.753,4.322,1.592,0.845,0.33,1.16581115710381,0.479175760369214,"fragment","LAU",1,"C",108.71232,1.9,16.2,"Tributary","PE","No","B1"
"78","LAU","8-3-C1",3,"C1","FILET","A",44,"21-C8",3,"Black","PE",0.235,2.992,1.166,2.654,8.22,2.992,1.166,0.33,1.17343972334063,0.350291638382552,"fragment","LAU",3,"C1",61.48032,1.35,7.1,"Tributary","PE","No","B2"
"79","LAU","8-3-C1",3,"C1","FILET","A",44,"21-D2",3,"Green","PE",0.176,1.04,0.548,0.469,2.732,1.04,0.548,0.33,0.935420576538519,0.550904018031,"fragment","LAU",3,"C1",61.48032,1.35,7.1,"Tributary","PE","No","B2"
"80","LAU","8-3-C1",3,"C1","FILET","A",44,"21-D4",2,"Blue","PE",0.131,1.547,0.798,0.988,4.243,1.547,0.798,0.08,2.26836397280555,0.298793228088279,"film","LAU",3,"C1",61.48032,1.35,7.1,"Tributary","PE","No","B2"
"81","LAU","8-3-C1",3,"C1","FILET","A",44,"21-D5",3,"Black","PE",3.327,2.7,1.596,3.072,7.005,2.7,1.596,0.33,1.69080699159552,0.416491778455995,"fragment","LAU",3,"C1",61.48032,1.35,7.1,"Tributary","PE","No","B2"
"82","LAU","8-3-C1",3,"C1","FILET","A",44,"21-D8",3,"Black","PE",0.123,1.26,0.803,0.705,3.309,1.26,0.803,0.33,1.24529803491662,0.550591452430289,"fragment","LAU",3,"C1",61.48032,1.35,7.1,"Tributary","PE","No","B2"
"83","LAU","8-3-C1",3,"C1","FILET","A",44,"21-E1",1,"Black","PE",0.063,2.765,0.229,0.395,6.063,2.765,0.229,0.229,0.287786338264801,0.19000290066731,"line","LAU",3,"C1",61.48032,1.35,7.1,"Tributary","PE","No","B2"
"84","LAU","8-3-C1",3,"C1","FILET","A",44,"21-E3",3,"Black","PE",0.134,1.407,0.783,0.73,3.484,1.407,0.783,0.33,1.14909978502857,0.507258308324446,"fragment","LAU",3,"C1",61.48032,1.35,7.1,"Tributary","PE","No","B2"
"85","LAU","8-3-C1",3,"C1","FILET","A",44,"21-E5",3,"Blue","PE",0.06,0.976,0.892,0.607,3.759,0.976,0.892,0.33,1.57174821427638,0.67607216077437,"fragment","LAU",3,"C1",61.48032,1.35,7.1,"Tributary","PE","No","B2"
"86","LAU","8-3-C1",3,"C1","FILET","A",44,"21-E7",3,"Green","PE",1.408,1.943,1.447,2.183,5.895,1.943,1.447,0.33,1.80707076911181,0.501971380157394,"fragment","LAU",3,"C1",61.48032,1.35,7.1,"Tributary","PE","No","B2"
"87","LAU","8-3-C1",3,"C1","FILET","A",44,"21-F3",3,"Black","PE",0.035,1.791,0.473,0.455,3.954,1.791,0.473,0.33,0.615256736988876,0.365085543517985,"fragment","LAU",3,"C1",61.48032,1.35,7.1,"Tributary","PE","No","B2"
"88","LAU","8-3-C1",3,"C1","FILET","A",44,"21-F6",3,"Yellow","PE",0.18,1.335,0.801,0.929,3.977,1.335,0.801,0.33,1.20679892126387,0.529331787221682,"fragment","LAU",3,"C1",61.48032,1.35,7.1,"Tributary","PE","No","B2"
"89","LAU","8-3-C1",3,"C1","FILET","A",44,"22-A1",3,"Blue","PE",0.054,1.623,0.555,0.695,4.242,1.623,0.555,0.33,0.758362331814355,0.411203334530448,"fragment","LAU",3,"C1",61.48032,1.35,7.1,"Tributary","PE","No","B2"
"90","LAU","8-3-C1",3,"C1","FILET","A",44,"22-B1",3,"Blue","PE",0.168,2.219,1.174,1.891,8.67,2.219,1.174,0.33,1.37193165193853,0.428504918039316,"fragment","LAU",3,"C1",61.48032,1.35,7.1,"Tributary","PE","No","B2"
"91","LAU","8-3-C1",3,"C1","FILET","A",44,"22-B4",3,"Black","PE",0.44,3.326,1.062,2.09,8.137,3.326,1.062,0.33,1.01369294597917,0.316420531442636,"fragment","LAU",3,"C1",61.48032,1.35,7.1,"Tributary","PE","No","B2"
"92","LAU","8-3-C1",3,"C1","FILET","A",44,"22-B8",3,"Blue","PE",0.059,1.09,0.611,0.687,4.324,1.09,0.611,0.33,1.01875790426416,0.553648402851202,"fragment","LAU",3,"C1",61.48032,1.35,7.1,"Tributary","PE","No","B2"
"93","LAU","8-3-C1",3,"C1","FILET","A",44,"22-C2",3,"Black","PE",0.168,1.995,0.813,1.515,6.317,1.995,0.813,0.33,1.00198708930606,0.406979838530539,"fragment","LAU",3,"C1",61.48032,1.35,7.1,"Tributary","PE","No","B2"
"94","LAU","8-1-C2",1,"C2","FILET","A",55,"22-F2",3,"Blue","PE",0.091,2.567,0.479,0.899,5.98,2.567,0.479,0.33,0.520433937477602,0.288402644721185,"fragment","LAU",1,"C2",48.0192,1.26,16.3,"Tributary","PE","No","B3"
"95","LAU","8-1-C2",1,"C2","FILET","A",55,"22-F7",3,"Black","PE",0.5,2.545,1.579,3.087,8.031,2.545,1.579,0.33,1.72298408814655,0.431691501350956,"fragment","LAU",1,"C2",48.0192,1.26,16.3,"Tributary","PE","No","B3"
"96","LAU","8-1-C2",1,"C2","FILET","A",55,"23-A5",3,"White","PE",0.56,2.395,0.688,1.048,5.882,2.395,0.688,0.33,0.773889063698818,0.34079806026107,"fragment","LAU",1,"C2",48.0192,1.26,16.3,"Tributary","PE","No","B3"
"97","LAU","8-1-C2",1,"C2","FILET","A",55,"23-A6",3,"White","PE",2.137,3.41,2.628,5.493,9.975,3.41,2.628,0.33,2.47737186704687,0.420930292298702,"fragment","LAU",1,"C2",48.0192,1.26,16.3,"Tributary","PE","No","B3"
"98","LAU","8-1-C2",1,"C2","FILET","A",55,"23-B3",5,"Green","PE",0.925,3.589,1.777,5.141,10.412,3.589,1.777,2.683,0.572651446805745,0.717993304941322,"sphere","LAU",1,"C2",48.0192,1.26,16.3,"Tributary","PE","No","B3"
"99","LAU","8-1-C2",1,"C2","FILET","A",55,"23-B7",3,"Blue","PE",0.538,2.303,1.084,1.692,5.942,2.303,1.084,0.33,1.24344145814126,0.407053770617298,"fragment","LAU",1,"C2",48.0192,1.26,16.3,"Tributary","PE","No","B3"
"100","LAU","8-1-C2",1,"C2","FILET","A",55,"23-B8",3,"Black","PE",0.669,2.983,0.833,2.324,7.436,2.983,0.833,0.33,0.839578685945544,0.313774378611562,"fragment","LAU",1,"C2",48.0192,1.26,16.3,"Tributary","PE","No","B3"
"101","LAU","8-1-C2",1,"C2","FILET","A",55,"23-C3",2,"Black","PE",0.309,2.537,1.509,2.238,6.479,2.537,1.509,0.08,3.34953108573194,0.265692582901353,"film","LAU",1,"C2",48.0192,1.26,16.3,"Tributary","PE","No","B3"
"102","LAU","8-1-C2",1,"C2","FILET","A",55,"23-C4",2,"White","PE",0.099,2.206,0.584,1.104,5.414,2.206,0.584,0.08,1.39016099695736,0.212535071749612,"film","LAU",1,"C2",48.0192,1.26,16.3,"Tributary","PE","No","B3"
"103","LAU","8-1-C2",1,"C2","FILET","A",55,"23-C6",2,"Black","PE",1.02,3.776,1.636,4.455,9.924,3.776,1.636,0.08,2.97661258104361,0.209380599217005,"film","LAU",1,"C2",48.0192,1.26,16.3,"Tributary","PE","No","B3"
